108.162.241.80 - - [12/Jan/2026:01:01:50 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=16&groupid=1200769 HTTP/1.1" 200 239 "-" "Roblox/WinInet"
108.162.238.143 - - [12/Jan/2026:01:33:52 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 239 "-" "Roblox/WinInet"
104.22.24.158 - - [12/Jan/2026:01:35:23 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.71.31.177 - - [12/Jan/2026:01:35:23 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
104.22.24.158 - - [12/Jan/2026:01:45:41 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.71.23.79 - - [12/Jan/2026:01:45:43 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 235 "-" "Roblox/WinInet"
172.68.70.250 - - [12/Jan/2026:01:53:08 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 239 "-" "Roblox/WinInet"
172.71.31.178 - - [12/Jan/2026:01:53:08 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 235 "-" "Roblox/WinInet"
104.22.1.5 - - [12/Jan/2026:01:59:29 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.68.70.250 - - [12/Jan/2026:01:59:31 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 239 "-" "Roblox/WinInet"
108.162.238.144 - - [12/Jan/2026:02:09:54 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 239 "-" "Roblox/WinInet"
172.68.70.251 - - [12/Jan/2026:02:09:55 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 235 "-" "Roblox/WinInet"
104.22.24.158 - - [12/Jan/2026:02:12:15 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=18&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
104.22.24.158 - - [12/Jan/2026:02:12:15 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=18&groupid=18 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
104.22.1.5 - - [12/Jan/2026:02:18:08 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=18&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
104.23.245.194 - - [12/Jan/2026:02:18:09 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=18&groupid=18 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.69.79.183 - - [12/Jan/2026:02:32:18 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=1&groupid=1200769 HTTP/1.1" 200 239 "-" "Roblox/WinInet"
172.70.58.146 - - [12/Jan/2026:02:32:18 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=1&groupid=18 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
104.22.24.158 - - [12/Jan/2026:02:32:19 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=1&groupid=1200769 HTTP/1.1" 200 239 "-" "Roblox/WinInet"
104.23.245.194 - - [12/Jan/2026:02:32:19 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=1&groupid=18 HTTP/1.1" 200 235 "-" "Roblox/WinInet"
172.70.58.146 - - [12/Jan/2026:02:32:19 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=18&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
162.158.74.10 - - [12/Jan/2026:02:32:19 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=18&groupid=18 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
108.162.238.144 - - [12/Jan/2026:02:44:07 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
104.23.245.195 - - [12/Jan/2026:02:44:09 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 235 "-" "Roblox/WinInet"
172.70.58.145 - - [12/Jan/2026:03:19:39 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.70.58.146 - - [12/Jan/2026:03:19:39 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
162.158.74.10 - - [12/Jan/2026:03:22:38 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.68.205.163 - - [12/Jan/2026:03:22:38 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.70.58.145 - - [12/Jan/2026:03:27:17 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.68.205.162 - - [12/Jan/2026:03:27:17 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.70.58.146 - - [12/Jan/2026:03:27:36 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.70.58.146 - - [12/Jan/2026:03:27:36 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.69.79.183 - - [12/Jan/2026:03:28:07 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
162.158.74.10 - - [12/Jan/2026:03:28:07 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.68.205.163 - - [12/Jan/2026:03:29:22 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.68.205.163 - - [12/Jan/2026:03:29:22 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.68.205.163 - - [12/Jan/2026:03:29:57 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.70.58.146 - - [12/Jan/2026:03:29:57 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.69.79.183 - - [12/Jan/2026:03:30:23 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
162.158.74.11 - - [12/Jan/2026:03:30:23 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.68.205.162 - - [12/Jan/2026:03:30:42 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.68.205.162 - - [12/Jan/2026:03:30:42 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.68.205.162 - - [12/Jan/2026:03:31:00 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.68.205.162 - - [12/Jan/2026:03:31:00 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.70.58.145 - - [12/Jan/2026:03:31:58 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.70.58.146 - - [12/Jan/2026:03:32:00 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 235 "-" "Roblox/WinInet"
162.158.74.11 - - [12/Jan/2026:03:33:43 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
162.158.74.10 - - [12/Jan/2026:03:33:43 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.68.205.163 - - [12/Jan/2026:03:34:05 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.70.58.146 - - [12/Jan/2026:03:34:05 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.69.79.182 - - [12/Jan/2026:03:34:29 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.69.79.183 - - [12/Jan/2026:03:34:29 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.68.205.162 - - [12/Jan/2026:03:34:46 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
162.158.74.10 - - [12/Jan/2026:03:34:46 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.70.58.145 - - [12/Jan/2026:03:34:58 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.68.205.162 - - [12/Jan/2026:03:34:58 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.68.205.163 - - [12/Jan/2026:03:35:21 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 235 "-" "Roblox/WinInet"
172.68.205.162 - - [12/Jan/2026:03:35:21 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 239 "-" "Roblox/WinInet"
172.68.205.163 - - [12/Jan/2026:03:35:44 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.68.205.162 - - [12/Jan/2026:03:35:44 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.69.79.182 - - [12/Jan/2026:03:36:00 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
162.158.74.10 - - [12/Jan/2026:03:36:00 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.68.205.163 - - [12/Jan/2026:03:37:29 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.68.205.163 - - [12/Jan/2026:03:37:29 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
162.158.74.10 - - [12/Jan/2026:03:40:53 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
162.158.74.10 - - [12/Jan/2026:03:40:53 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 235 "-" "Roblox/WinInet"
172.70.58.146 - - [12/Jan/2026:03:41:16 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.70.58.145 - - [12/Jan/2026:03:41:16 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.68.205.163 - - [12/Jan/2026:03:42:18 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.69.79.183 - - [12/Jan/2026:03:42:18 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.70.58.146 - - [12/Jan/2026:03:43:21 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
162.158.74.11 - - [12/Jan/2026:03:43:24 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 235 "-" "Roblox/WinInet"
172.68.205.163 - - [12/Jan/2026:03:44:11 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.69.79.182 - - [12/Jan/2026:03:44:13 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 235 "-" "Roblox/WinInet"
172.70.58.146 - - [12/Jan/2026:03:45:17 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.70.58.145 - - [12/Jan/2026:03:45:17 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.70.58.145 - - [12/Jan/2026:03:46:06 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
162.158.74.11 - - [12/Jan/2026:03:46:06 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
162.158.74.10 - - [12/Jan/2026:03:46:37 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.69.79.182 - - [12/Jan/2026:03:46:39 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 239 "-" "Roblox/WinInet"
172.70.58.145 - - [12/Jan/2026:03:46:51 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.68.205.162 - - [12/Jan/2026:03:46:51 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.70.58.145 - - [12/Jan/2026:03:47:13 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.70.58.146 - - [12/Jan/2026:03:47:13 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.68.205.163 - - [12/Jan/2026:03:47:31 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
162.158.74.10 - - [12/Jan/2026:03:47:31 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.68.205.162 - - [12/Jan/2026:03:48:05 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.70.58.145 - - [12/Jan/2026:03:48:05 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
162.158.74.10 - - [12/Jan/2026:03:48:24 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
162.158.74.10 - - [12/Jan/2026:03:48:24 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
162.158.74.11 - - [12/Jan/2026:03:48:50 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.70.58.145 - - [12/Jan/2026:03:48:50 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.69.79.183 - - [12/Jan/2026:03:49:11 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.70.58.145 - - [12/Jan/2026:03:49:11 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.68.205.163 - - [12/Jan/2026:03:49:29 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.70.58.145 - - [12/Jan/2026:03:49:29 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.70.58.146 - - [12/Jan/2026:03:49:59 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.70.58.145 - - [12/Jan/2026:03:49:59 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.70.58.145 - - [12/Jan/2026:03:50:30 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.69.79.182 - - [12/Jan/2026:03:50:30 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
162.158.74.10 - - [12/Jan/2026:03:51:01 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.69.79.183 - - [12/Jan/2026:03:51:01 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.70.58.145 - - [12/Jan/2026:03:54:09 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.69.79.182 - - [12/Jan/2026:03:54:09 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.68.205.163 - - [12/Jan/2026:03:54:28 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.70.58.146 - - [12/Jan/2026:03:54:28 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.68.205.163 - - [12/Jan/2026:03:54:52 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
162.158.74.10 - - [12/Jan/2026:03:54:52 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.70.58.145 - - [12/Jan/2026:03:55:14 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
162.158.74.11 - - [12/Jan/2026:03:55:14 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.68.205.163 - - [12/Jan/2026:03:55:55 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
162.158.74.11 - - [12/Jan/2026:03:55:55 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.70.58.146 - - [12/Jan/2026:03:56:55 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
172.68.205.162 - - [12/Jan/2026:03:56:55 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=GetGroupRank&playerid=-1&groupid=0 HTTP/1.1" 200 234 "-" "Roblox/WinInet"
172.69.79.182 - - [12/Jan/2026:03:57:13 +0000] "GET /Game/LuaWebService/HandleSocialRequest.ashx?method=IsInGroup&playerid=-1&groupid=1200769 HTTP/1.1" 200 238 "-" "Roblox/WinInet"
